128,he smiles,on se smiješi
128,he takes,on uzima
128,we speak,mi govorimo
128,we write,mi pišemo
128,we drive,mi vozimo
128,we love,mi volimo
128,we give,mi dajemo
128,we smile,mi se smiješimo
128,we take,mi uzimamo
64,I can accept that,Mogu to prihvatiti
64,she added it,Ona je to dodala
64,we admit it,Priznajemo to
64,they advised him,savjetovali su ga
64,I can agree with that,Mogu se složiti s tim
64,she allows it,ona to dopušta
64,we announce it,Objavili smo to
64,I can apologize,Mogu se ispričati
64,she appears today,Ona dolazi danas
64,they arranged that,Oni su to dogovorili
64,I can arrive tomorrow,Ja mogu stići sutra
64,she can ask him,ona ga može pitati
64,she attaches that,ona prilaže to
64,we attack them,napadamo ih
64,they avoid her,izbjegavaju nju
64,I can bake it,mogu to ispeći
64,she is like him,ona je poput njega
64,we beat it,istukli smo to
64,they became happy,postali su sretni
64,I can begin that,mogu to početi
64,we borrowed money,posudili smo novce
64,they breathe air,dišu zrak
64,I can bring it,mogu donijeti to
64,I can build that,mogu to sagraditi
64,she buys food,ona kupuje hranu
64,we calculate it,računamo to
64,they carry it,oni ga nose
64,they don't cheat,oni ne varaju
64,she chooses him,ona bira njega
64,we close it,zatvaramo to
64,he comes here,on dolazi ovamo
64,I can compare that,mogu to usporediti
64,she competes with me,on se natječe sa mnom
64,we complain about it,žalimo se na to
64,they continued reading,oni i dalje čitaju
64,he cried about that,on je plakao zbog toga
64,I can decide now,Ja mogu odlučiti sada
64,she described it to me,opisala mi je to
64,we disagree about it,ne slažemo se oko toga
64,they disappeared quickly,brzo su nestali
64,I discovered that,otkrio sam to
64,she dislikes that,ona ne voli to
64,we do it,mi to radimo
64,they dream about it,oni sanjaju o tome
64,I earned,zaradio sam
64,he eats a lot,on jede puno
64,we enjoyed that,uživali smo u tome
64,they entered here,oni su ušli ovdje
64,he escaped that,on je pobjegao odatle
64,I can explain that,mogu objasniti to
64,she feels that too,ona to isto osjeća
64,we fled from there,odletjeli smo odatle
64,they will fly tomorrow,oni će letjeti sutra
64,I can follow you,mogu te pratiti
64,she forgot me,zaboravila me
64,we forgive him,opraštamo mu
64,I can give her that,mogu joj to dati
64,she goes there,ona ide tamo
64,we greeted them,smo ih dočekali
64,I hate that,Mrzim to
64,I can hear it,mogu to čuti
64,she imagine that,ona zamišlja da
64,we invited them,pozvali smo ih
64,I know him,Poznajem ga
64,she learned it,ona je to naučila
64,we leave now,sada odlazimo
64,they lied about him,lagali su o njemu
64,I can listen to that,mogu to slušati
64,she lost that,izgubila je to
64,we made it yesterday,napravili smo to jučer
64,they met him,sreli smo ga
64,I misspell that,pogrešno sam napisao
64,I always pray,uvijek se molim
64,she prefers that,ona više voli to
64,we protected them,mi smo ih štitili
64,they will punish her,oni će je kazniti
64,I can put it there,mogu to ovdje staviti
64,she will read it,ona će to pročitati
64,we received that,primili smo to
64,they refuse to talk,odbijaju razgovarati
64,I remember that,sjećam se toga
64,she repeats that,ona to ponavlja
64,we see it,vidimo to
64,they sell it,oni prodaju to
64,I sent that yesterday,poslao sam to jučer
64,he shaved his beard,on je obrijao bradu
64,it shrunk quickly,smanjilo se brzo
64,we will sing it,mi ćemo to pjevati
64,they sat there,sjedili su tamo
64,I can speak it,mogu to reći
64,she spends money,ona troši novac
64,we suffered from that,patili smo od toga
64,they suggest that,predložili su to
64,I surprised him,iznenadio sam ga
64,she took that,uzela je to
64,we teach it,učimo to
64,they told us,rekli su nam
64,she thanked him,ona mu je zahvalila
64,I can think about it,mogu razmisliti o tome
64,she threw it,ona je to bacila
64,we understand that,razumijemo to
64,they want that,oni žele to
64,I can wear it,mogu to obući
64,she writes that,ona piše to
64,we talk about it,govorimo o tome
64,they have it,imaju ga
64,I watched it,gladao sam to
64,I will talk about it,Ja ću govoriti o tome
64,he bought that yesterday,kupio je to jučer
64,we finished it,završili smo to
128,Prepositions,Prijedlozi
128,inside the house,unutar kuće
128,outside the car,izvan automobila
128,with me,sa mnom
128,without him,bez njega
128,under the table,ispod stola
128,after tomorrow,prekosutra
128,before sunset,prije zalaska sunca
128,but I'm busy,ali ja sam zauzet
64,about,oko
64,above,iznad
64,across,preko
64,after,nakon
64,against,protiv
64,among,među
64,around,oko
64,as,kao
64,at,na
64,before,prije
64,behind,iza
64,below,pod
64,beneath,ispod
64,beside,pored
64,between,između
64,beyond,iza
64,but,ali
64,by,pored
64,despite,unatoč
64,down,dolje
64,during,tijekom
64,except,osim
64,for,za
64,from,iz
64,in,u
64,inside,unutra
64,into,u
64,near,blizu
64,next,sljedeći
64,of,od
64,on,na
64,opposite,suprotan
64,out,van
64,outside,izvan
64,over,iznad
64,per,po
64,plus,više
64,round,oko
64,since,od
64,than,tada
64,through,kroz
64,till,do
64,to,na
64,toward,prema
64,under,pod
64,unlike,za razliku od
64,until,dok
64,up,gore
64,via,preko
64,with,sa
64,within,unutar
64,without,bez
64,two words,dvije riječi
64,according to,prema
64,because of,zbog
64,close to,u blizini
64,due to,uslijed
64,except for,osim
64,far from,daleko od
64,inside of,unutar
64,instead of,umjesto
64,near to,blizu
64,next to,pored
64,outside of,izvan
64,prior to,prije
64,three words,tri riječi
64,as far as,što se tiče
64,as well as,kao i
64,in addition to,k tome još
64,in front of,ispred
64,in spite of,uprkos
64,on behalf of,u ime
64,on top of,povrh
64,demonstrative pronouns,pokazne zamjenice
64,this,ovo
64,that,to
64,these,ovi
64,those,oni
128,Negation,Negacija
128,he is not here,on nije ovdje
128,that is not my book,to nije moja knjiga
128,do not enter,ne ulazite
64,I don't speak,Ja ne govorim
64,I don't write,ja ne pišem
64,I don't drive,je ne vozim
64,I don't love,Ja ne volim
64,I don't give,je ne dajem
64,I don't smile,ja se ne smiješim
64,I don't take,je ne uzimam
64,he doesn't speak,on ne govori
64,he doesn't write,on ne piše
64,he doesn't drive,on ne vozi
64,he doesn't love,on ne voli
64,he doesn't give,on ne daje
64,he doesn't smile,on se ne smiješi
64,he doesn't take,On ne uzima
64,we don't speak,mi ne govorimo
64,we don't write,mi ne pišemo
64,we don't drive,mi ne vozimo
64,we don't love,mi ne volimo
64,we don't give,mi ne dajemo
64,we don't smile,mi se ne smiješimo
64,we don't take,mi ne uzimamo
256,Questions,Pitanja
256,how?,kako?
256,what?,što?
256,who?,tko?
256,why?,zašto?
256,where?,gdje?
64,where is he?,gdje je on?
64,what is this?,Što je to?
64,why are you sad?,Zašto si tužna?
64,how do you want to pay?,Kako želite platiti?
64,can I come?,Mogu li doći?
64,is he sleeping?,spava li on?
64,do you know me?,poznaješ li me?
64,do you have my book?,imaš li moju knjigu?
64,how big is it?,koliko je to veliko?
64,can I help you?,mogu li vam pomoći?
64,can you help me?,Možete li mi pomoći?
64,do you speak English?,Govorite li engleski?
64,how far is this?,koliko je to daleko?
64,what time is it?,Koliko je sati?
64,how much is this?,koliko je to?
64,what is your name?,Kako se zovete?
64,where do you live?,gdje živite?
